2023-03-14 03:31:44,034 [INFO   ] [APP] allin20w started with arguments={rtg.py, run, WLowBuy2.py, LowBuy.py, FastM2.py, allin50orderfillLiq2.py, allin50Liq2.py, allin50DEBUG2.py, autoBeta.py, allin20w.py}
2023-03-14 03:32:06,541 [INFO   ] [TRADER] send buy order with id 248, price 151900,lot 49
2023-03-14 03:32:06,542 [INFO   ] [TRADER] received order status for order 246 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,542 [INFO   ] [TRADER] received order status for order 242 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,543 [INFO   ] [TRADER] received order status for order 243 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,543 [INFO   ] [TRADER] received order status for order 247 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,543 [INFO   ] [TRADER] received order status for order 248 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,612 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 52
2023-03-14 03:32:06,700 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:06,700 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:06,704 [INFO   ] [TRADER] received order status for order 249 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:06,704 [INFO   ] [TRADER] send buy order with id 250, price 151600,lot 49
2023-03-14 03:32:06,704 [INFO   ] [TRADER] send buy order with id 251, price 151600,lot 49
2023-03-14 03:32:06,704 [INFO   ] [TRADER] send sell order with id 252, price 152200,lot 49
2023-03-14 03:32:06,704 [INFO   ] [TRADER] send sell order with id 253, price 152200,lot 49
2023-03-14 03:32:06,704 [INFO   ] [TRADER] received order status for order 249 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 247 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 248 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 244 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 245 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 250 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 251 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,705 [INFO   ] [TRADER] received order status for order 252 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,706 [INFO   ] [TRADER] received order status for order 253 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:06,970 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 53
2023-03-14 03:32:07,014 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,014 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,017 [INFO   ] [TRADER] received order status for order 254 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:07,017 [INFO   ] [TRADER] send sell order with id 255, price 152100,lot 49
2023-03-14 03:32:07,017 [INFO   ] [TRADER] send sell order with id 256, price 152100,lot 49
2023-03-14 03:32:07,017 [INFO   ] [TRADER] received order status for order 254 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,018 [INFO   ] [TRADER] received order status for order 252 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,018 [INFO   ] [TRADER] received order status for order 253 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,018 [INFO   ] [TRADER] received order status for order 255 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,018 [INFO   ] [TRADER] received order status for order 256 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,289 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,289 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,309 [INFO   ] [TRADER] received order status for order 257 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:07,309 [INFO   ] [TRADER] send buy order with id 258, price 151700,lot 49
2023-03-14 03:32:07,309 [INFO   ] [TRADER] send buy order with id 259, price 151700,lot 49
2023-03-14 03:32:07,309 [INFO   ] [TRADER] send sell order with id 260, price 152300,lot 49
2023-03-14 03:32:07,309 [INFO   ] [TRADER] send sell order with id 261, price 152300,lot 49
2023-03-14 03:32:07,310 [INFO   ] [TRADER] received order status for order 257 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,310 [INFO   ] [TRADER] received order status for order 250 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,310 [INFO   ] [TRADER] received order status for order 251 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,310 [INFO   ] [TRADER] received order status for order 255 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,310 [INFO   ] [TRADER] received order status for order 256 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,311 [INFO   ] [TRADER] received order status for order 258 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,311 [INFO   ] [TRADER] received order status for order 259 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,311 [INFO   ] [TRADER] received order status for order 260 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,311 [INFO   ] [TRADER] received order status for order 261 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,506 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,507 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,507 [INFO   ] [TRADER] received order status for order 262 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:07,507 [INFO   ] [TRADER] received order status for order 262 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,597 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 54
2023-03-14 03:32:07,749 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,749 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,751 [INFO   ] [TRADER] received order status for order 263 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:07,752 [INFO   ] [TRADER] send buy order with id 264, price 151600,lot 49
2023-03-14 03:32:07,752 [INFO   ] [TRADER] send buy order with id 265, price 151600,lot 49
2023-03-14 03:32:07,752 [INFO   ] [TRADER] send sell order with id 266, price 152200,lot 49
2023-03-14 03:32:07,752 [INFO   ] [TRADER] send sell order with id 267, price 152200,lot 49
2023-03-14 03:32:07,752 [INFO   ] [TRADER] received order status for order 263 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,752 [INFO   ] [TRADER] received order status for order 258 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,752 [INFO   ] [TRADER] received order status for order 259 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,752 [INFO   ] [TRADER] received order status for order 260 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,752 [INFO   ] [TRADER] received order status for order 261 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,753 [INFO   ] [TRADER] received order status for order 264 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,753 [INFO   ] [TRADER] received order status for order 265 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,753 [INFO   ] [TRADER] received order status for order 266 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,753 [INFO   ] [TRADER] received order status for order 267 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,994 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,995 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:07,998 [INFO   ] [TRADER] received order status for order 268 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:07,998 [INFO   ] [TRADER] send buy order with id 269, price 151400,lot 49
2023-03-14 03:32:07,998 [INFO   ] [TRADER] send buy order with id 270, price 151400,lot 49
2023-03-14 03:32:07,998 [INFO   ] [TRADER] send sell order with id 271, price 152000,lot 49
2023-03-14 03:32:07,999 [INFO   ] [TRADER] send sell order with id 272, price 152000,lot 49
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 268 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 264 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 265 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 266 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 267 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 269 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 270 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:07,999 [INFO   ] [TRADER] received order status for order 271 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,000 [INFO   ] [TRADER] received order status for order 272 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,051 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 55
2023-03-14 03:32:08,214 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,214 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,216 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 36
2023-03-14 03:32:08,218 [INFO   ] [TRADER] received order status for order 273 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:08,218 [INFO   ] [TRADER] send buy order with id 274, price 151200,lot 49
2023-03-14 03:32:08,218 [INFO   ] [TRADER] send buy order with id 275, price 151200,lot 49
2023-03-14 03:32:08,219 [INFO   ] [TRADER] send sell order with id 276, price 151800,lot 49
2023-03-14 03:32:08,219 [INFO   ] [TRADER] send sell order with id 277, price 151800,lot 49
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 273 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 269 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 270 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 271 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 272 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,219 [INFO   ] [TRADER] received order status for order 274 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,220 [INFO   ] [TRADER] received order status for order 275 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,220 [INFO   ] [TRADER] received order status for order 276 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,220 [INFO   ] [TRADER] received order status for order 277 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,292 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 56
2023-03-14 03:32:08,390 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 57
2023-03-14 03:32:08,472 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,472 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,482 [INFO   ] [TRADER] received order status for order 278 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:08,482 [INFO   ] [TRADER] send buy order with id 279, price 151500,lot 49
2023-03-14 03:32:08,482 [INFO   ] [TRADER] send buy order with id 280, price 151500,lot 49
2023-03-14 03:32:08,482 [INFO   ] [TRADER] send sell order with id 281, price 152100,lot 49
2023-03-14 03:32:08,482 [INFO   ] [TRADER] send sell order with id 282, price 152100,lot 49
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 278 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 274 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 275 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 276 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 277 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,483 [INFO   ] [TRADER] received order status for order 279 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,484 [INFO   ] [TRADER] received order status for order 280 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,484 [INFO   ] [TRADER] received order status for order 281 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,484 [INFO   ] [TRADER] received order status for order 282 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,768 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,769 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:08,773 [INFO   ] [TRADER] received order status for order 283 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:08,774 [INFO   ] [TRADER] send buy order with id 284, price 151400,lot 49
2023-03-14 03:32:08,774 [INFO   ] [TRADER] send buy order with id 285, price 151400,lot 49
2023-03-14 03:32:08,774 [INFO   ] [TRADER] send sell order with id 286, price 152000,lot 49
2023-03-14 03:32:08,774 [INFO   ] [TRADER] send sell order with id 287, price 152000,lot 49
2023-03-14 03:32:08,774 [INFO   ] [TRADER] received order status for order 283 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,774 [INFO   ] [TRADER] received order status for order 279 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,774 [INFO   ] [TRADER] received order status for order 280 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,774 [INFO   ] [TRADER] received order status for order 281 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,774 [INFO   ] [TRADER] received order status for order 282 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:08,775 [INFO   ] [TRADER] received order status for order 284 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,775 [INFO   ] [TRADER] received order status for order 285 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,775 [INFO   ] [TRADER] received order status for order 286 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:08,775 [INFO   ] [TRADER] received order status for order 287 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,041 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,041 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,049 [INFO   ] [TRADER] received order status for order 288 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:09,049 [INFO   ] [TRADER] send buy order with id 289, price 151600,lot 49
2023-03-14 03:32:09,049 [INFO   ] [TRADER] send buy order with id 290, price 151600,lot 49
2023-03-14 03:32:09,049 [INFO   ] [TRADER] send sell order with id 291, price 152200,lot 49
2023-03-14 03:32:09,049 [INFO   ] [TRADER] send sell order with id 292, price 152200,lot 49
2023-03-14 03:32:09,049 [INFO   ] [TRADER] received order status for order 288 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] received order status for order 284 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] received order status for order 285 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] received order status for order 286 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] received order status for order 287 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] received order status for order 289 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,050 [INFO   ] [TRADER] OrderFill START!!!!! Position:-17
2023-03-14 03:32:09,051 [INFO   ] [TRADER] id 293 , ASK FUTURE
2023-03-14 03:32:09,051 [INFO   ] [TRADER] OrderFill END!!!!! Position:7
2023-03-14 03:32:09,051 [INFO   ] [TRADER] received order status for order 290 with fill volume 24 remaining 0 and fees 728
2023-03-14 03:32:09,051 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 37
2023-03-14 03:32:09,051 [INFO   ] [TRADER] received order status for order 291 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,051 [INFO   ] [TRADER] received order status for order 292 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,051 [INFO   ] [TRADER] received hedge filled for order 293 with average price 151800 and volume 24
2023-03-14 03:32:09,230 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,230 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,237 [INFO   ] [TRADER] received order status for order 294 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:09,238 [INFO   ] [TRADER] send buy order with id 295, price 151800,lot 49
2023-03-14 03:32:09,238 [INFO   ] [TRADER] send buy order with id 296, price 151800,lot 49
2023-03-14 03:32:09,238 [INFO   ] [TRADER] send sell order with id 297, price 152400,lot 49
2023-03-14 03:32:09,238 [INFO   ] [TRADER] send sell order with id 298, price 152400,lot 49
2023-03-14 03:32:09,238 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 38
2023-03-14 03:32:09,238 [INFO   ] [TRADER] received order status for order 294 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,238 [INFO   ] [TRADER] received order status for order 289 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,238 [INFO   ] [TRADER] received order status for order 291 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,238 [INFO   ] [TRADER] received order status for order 292 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received order status for order 295 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,239 [INFO   ] [TRADER] OrderFill START!!!!! Position:7
2023-03-14 03:32:09,239 [INFO   ] [TRADER] id 299 , ASK FUTURE
2023-03-14 03:32:09,239 [INFO   ] [TRADER] OrderFill END!!!!! Position:17
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received order status for order 296 with fill volume 10 remaining 14 and fees 304
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received order status for order 297 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received order status for order 298 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 39
2023-03-14 03:32:09,239 [INFO   ] [TRADER] received hedge filled for order 299 with average price 152000 and volume 10
2023-03-14 03:32:09,507 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,507 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,508 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 58
2023-03-14 03:32:09,508 [INFO   ] [TRADER] received order status for order 300 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:09,508 [INFO   ] [TRADER] received order status for order 300 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,651 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 59
2023-03-14 03:32:09,686 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,686 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,690 [INFO   ] [TRADER] received order status for order 301 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:09,690 [INFO   ] [TRADER] send buy order with id 302, price 151700,lot 49
2023-03-14 03:32:09,691 [INFO   ] [TRADER] send buy order with id 303, price 151700,lot 49
2023-03-14 03:32:09,691 [INFO   ] [TRADER] send sell order with id 304, price 152300,lot 49
2023-03-14 03:32:09,691 [INFO   ] [TRADER] send sell order with id 305, price 152300,lot 49
2023-03-14 03:32:09,691 [INFO   ] [TRADER] received order status for order 301 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,691 [INFO   ] [TRADER] received order status for order 295 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,691 [INFO   ] [TRADER] received order status for order 296 with fill volume 10 remaining 0 and fees 304
2023-03-14 03:32:09,691 [INFO   ] [TRADER] received order status for order 297 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,691 [INFO   ] [TRADER] received order status for order 298 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,692 [INFO   ] [TRADER] received order status for order 302 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,692 [INFO   ] [TRADER] received order status for order 303 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,692 [INFO   ] [TRADER] received order status for order 304 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,692 [INFO   ] [TRADER] received order status for order 305 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,957 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,957 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:09,959 [INFO   ] [TRADER] received order status for order 306 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:09,959 [INFO   ] [TRADER] send buy order with id 307, price 151600,lot 49
2023-03-14 03:32:09,959 [INFO   ] [TRADER] send buy order with id 308, price 151600,lot 49
2023-03-14 03:32:09,959 [INFO   ] [TRADER] send sell order with id 309, price 152100,lot 49
2023-03-14 03:32:09,959 [INFO   ] [TRADER] send sell order with id 310, price 152100,lot 49
2023-03-14 03:32:09,959 [INFO   ] [TRADER] received order status for order 306 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,959 [INFO   ] [TRADER] received order status for order 302 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 303 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 304 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 305 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 307 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 308 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 309 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:09,960 [INFO   ] [TRADER] received order status for order 310 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,254 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,254 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,256 [INFO   ] [TRADER] received order status for order 311 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:10,256 [INFO   ] [TRADER] send buy order with id 312, price 151500,lot 49
2023-03-14 03:32:10,257 [INFO   ] [TRADER] send buy order with id 313, price 151500,lot 49
2023-03-14 03:32:10,257 [INFO   ] [TRADER] received order status for order 311 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,257 [INFO   ] [TRADER] received order status for order 307 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,257 [INFO   ] [TRADER] received order status for order 308 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,257 [INFO   ] [TRADER] received order status for order 312 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,257 [INFO   ] [TRADER] received order status for order 313 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,484 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,484 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,489 [INFO   ] [TRADER] received order status for order 314 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:10,489 [INFO   ] [TRADER] send buy order with id 315, price 151400,lot 49
2023-03-14 03:32:10,490 [INFO   ] [TRADER] send buy order with id 316, price 151400,lot 49
2023-03-14 03:32:10,490 [INFO   ] [TRADER] send sell order with id 317, price 152000,lot 49
2023-03-14 03:32:10,490 [INFO   ] [TRADER] send sell order with id 318, price 152000,lot 49
2023-03-14 03:32:10,490 [INFO   ] [TRADER] received order status for order 314 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,490 [INFO   ] [TRADER] received order status for order 312 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,490 [INFO   ] [TRADER] received order status for order 313 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,490 [INFO   ] [TRADER] received order status for order 309 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,490 [INFO   ] [TRADER] received order status for order 310 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,491 [INFO   ] [TRADER] received order status for order 315 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,491 [INFO   ] [TRADER] received order status for order 316 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,491 [INFO   ] [TRADER] received order status for order 317 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,491 [INFO   ] [TRADER] received order status for order 318 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,783 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,783 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:10,787 [INFO   ] [TRADER] received order status for order 319 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:10,787 [INFO   ] [TRADER] send buy order with id 320, price 151500,lot 49
2023-03-14 03:32:10,787 [INFO   ] [TRADER] send buy order with id 321, price 151500,lot 49
2023-03-14 03:32:10,787 [INFO   ] [TRADER] send sell order with id 322, price 152200,lot 49
2023-03-14 03:32:10,787 [INFO   ] [TRADER] send sell order with id 323, price 152200,lot 49
2023-03-14 03:32:10,787 [INFO   ] [TRADER] received order status for order 319 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,788 [INFO   ] [TRADER] received order status for order 315 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,788 [INFO   ] [TRADER] received order status for order 316 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,788 [INFO   ] [TRADER] received order status for order 317 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,788 [INFO   ] [TRADER] received order status for order 318 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:10,788 [INFO   ] [TRADER] received order status for order 320 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,789 [INFO   ] [TRADER] received order status for order 321 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,789 [INFO   ] [TRADER] received order status for order 322 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,789 [INFO   ] [TRADER] received order status for order 323 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:10,865 [INFO   ] [TRADER] OrderFill START!!!!! Position:17
2023-03-14 03:32:10,866 [INFO   ] [TRADER] id 324 , BID FUTURE
2023-03-14 03:32:10,866 [INFO   ] [TRADER] OrderFill END!!!!! Position:-7
2023-03-14 03:32:10,866 [INFO   ] [TRADER] received order status for order 323 with fill volume 24 remaining 0 and fees -365
2023-03-14 03:32:10,870 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 40
2023-03-14 03:32:10,873 [INFO   ] [TRADER] received hedge filled for order 324 with average price 151900 and volume 24
2023-03-14 03:32:11,007 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:11,007 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:11,009 [INFO   ] [TRADER] received order status for order 325 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:11,009 [INFO   ] [TRADER] send buy order with id 326, price 151600,lot 49
2023-03-14 03:32:11,009 [INFO   ] [TRADER] send buy order with id 327, price 151600,lot 49
2023-03-14 03:32:11,009 [INFO   ] [TRADER] send sell order with id 328, price 152100,lot 49
2023-03-14 03:32:11,009 [INFO   ] [TRADER] send sell order with id 329, price 152100,lot 49
2023-03-14 03:32:11,009 [INFO   ] [TRADER] received order status for order 325 with fill volume 0 remaining 0 and fees 0
