Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
24.203,FastM2Liq,Tick,243,192,51,-51,147600,147700,-3657,-2743,-7843,OK
24.203,FastM3,Tick,88,34,54,-54,147600,147700,-1086,11786,6386,OK
24.203,WLowBuy,Tick,154,55,99,-99,147600,147700,4174,32926,23026,OK
24.203,FastM2,Tick,101,40,61,-61,147600,147700,-1367,14367,8267,OK
24.203,WLiq,Tick,154,55,99,-99,147600,147700,5579,23621,13721,OK
24.203,WLowBuy2,Tick,154,55,99,-99,147600,147700,3071,27229,17329,OK
24.203,allinM,Tick,136,80,56,-56,147600,147700,-354,21954,16354,OK
24.469,FastM2Liq,Tick,243,192,51,-51,147600,147700,-3657,-2743,-7843,OK
24.469,FastM3,Tick,88,34,54,-54,147600,147700,-1086,11786,6386,OK
24.469,WLowBuy,Tick,154,55,99,-99,147600,147700,4174,32926,23026,OK
24.469,FastM2,Tick,101,40,61,-61,147600,147700,-1367,14367,8267,OK
24.469,WLiq,Tick,154,55,99,-99,147600,147700,5579,23621,13721,OK
24.469,WLowBuy2,Tick,154,55,99,-99,147600,147700,3071,27229,17329,OK
24.469,allinM,Tick,136,80,56,-56,147600,147700,-354,21954,16354,OK
24.734,FastM2Liq,Tick,243,192,51,-51,147600,147700,-3657,-2743,-7843,OK
24.734,FastM3,Tick,88,34,54,-54,147600,147700,-1086,11786,6386,OK
24.734,WLowBuy,Tick,154,55,99,-99,147600,147700,4174,32926,23026,OK
24.734,FastM2,Tick,101,40,61,-61,147600,147700,-1367,14367,8267,OK
24.734,WLiq,Tick,154,55,99,-99,147600,147700,5579,23621,13721,OK
24.734,WLowBuy2,Tick,154,55,99,-99,147600,147700,3071,27229,17329,OK
24.734,allinM,Tick,136,80,56,-56,147600,147700,-354,21954,16354,OK
25.016,FastM2Liq,Tick,243,192,51,-51,147600,148100,-3657,-2743,-12943,OK
25.016,FastM3,Tick,88,34,54,-54,147600,148100,-1086,11786,986,OK
25.016,WLowBuy,Tick,154,55,99,-99,147600,148100,4174,32926,13126,OK
25.016,FastM2,Tick,101,40,61,-61,147600,148100,-1367,14367,2167,OK
25.016,WLiq,Tick,154,55,99,-99,147600,148100,5579,23621,3821,OK
25.016,WLowBuy2,Tick,154,55,99,-99,147600,148100,3071,27229,7429,OK
25.016,allinM,Tick,136,80,56,-56,147600,148100,-354,21954,10754,OK
25.266,FastM2Liq,Tick,243,192,51,-51,147700,148200,-3657,-2743,-12943,OK
25.266,FastM3,Tick,88,34,54,-54,147700,148200,-1086,11786,986,OK
25.266,WLowBuy,Tick,154,55,99,-99,147700,148200,4174,32926,13126,OK
25.266,FastM2,Tick,101,40,61,-61,147700,148200,-1367,14367,2167,OK
25.266,WLiq,Tick,154,55,99,-99,147700,148200,5579,23621,3821,OK
25.266,WLowBuy2,Tick,154,55,99,-99,147700,148200,3071,27229,7429,OK
25.266,allinM,Tick,136,80,56,-56,147700,148200,-354,21954,10754,OK
25.484,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
25.484,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
25.484,WLowBuy,Tick,154,55,99,-99,147700,147900,4174,32926,13126,OK
25.484,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
25.484,WLiq,Tick,154,55,99,-99,147700,147900,5579,23621,3821,OK
25.484,WLowBuy2,Tick,154,55,99,-99,147700,147900,3071,27229,7429,OK
25.484,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
25.703,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
25.703,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
25.703,WLowBuy,Tick,154,55,99,-99,147700,147900,4174,32926,13126,OK
25.703,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
25.703,WLiq,Tick,154,55,99,-99,147700,147900,5579,23621,3821,OK
25.703,WLowBuy2,Tick,154,55,99,-99,147700,147900,3071,27229,7429,OK
25.703,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
26.0,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
26.0,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
26.0,WLowBuy,Tick,154,55,99,-99,147700,147900,4174,32926,13126,OK
26.0,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
26.0,WLiq,Tick,154,55,99,-99,147700,147900,5579,23621,3821,OK
26.0,WLowBuy2,Tick,154,55,99,-99,147700,147900,3071,27229,7429,OK
26.0,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
26.25,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
26.25,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
26.25,WLowBuy,Tick,154,55,99,-99,147700,147900,4174,32926,13126,OK
26.25,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
26.25,WLiq,Tick,154,55,99,-99,147700,147900,5579,23621,3821,OK
26.25,WLowBuy2,Tick,154,55,99,-99,147700,147900,3071,27229,7429,OK
26.25,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
26.469,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
26.469,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
26.469,WLowBuy,Tick,154,55,99,-99,147400,147900,4174,32926,13126,OK
26.469,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
26.469,WLiq,Tick,154,55,99,-99,147400,147900,5579,23621,3821,OK
26.469,WLowBuy2,Tick,154,55,99,-99,147400,147900,3071,27229,7429,OK
26.469,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
26.719,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
26.719,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
26.719,WLowBuy,Tick,154,55,99,-99,147400,147900,4174,32926,13126,OK
26.719,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
26.719,WLiq,Tick,154,55,99,-99,147400,147900,5579,23621,3821,OK
26.719,WLowBuy2,Tick,154,55,99,-99,147400,147900,3071,27229,7429,OK
26.719,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
26.969,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
26.969,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
26.969,WLowBuy,Tick,154,55,99,-99,147400,147900,4174,32926,13126,OK
26.969,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
26.969,WLiq,Tick,154,55,99,-99,147400,147900,5579,23621,3821,OK
26.969,WLowBuy2,Tick,154,55,99,-99,147400,147900,3071,27229,7429,OK
26.969,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
27.203,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
27.203,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
27.203,WLowBuy,Tick,154,55,99,-99,147400,147900,4174,32926,13126,OK
27.203,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
27.203,WLiq,Tick,154,55,99,-99,147400,147900,5579,23621,3821,OK
27.203,WLowBuy2,Tick,154,55,99,-99,147400,147900,3071,27229,7429,OK
27.203,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
27.453,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
27.453,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
27.453,WLowBuy,Tick,154,55,99,-99,147400,147900,4174,32926,13126,OK
27.453,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
27.453,WLiq,Tick,154,55,99,-99,147400,147900,5579,23621,3821,OK
27.453,WLowBuy2,Tick,154,55,99,-99,147400,147900,3071,27229,7429,OK
27.453,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
27.781,FastM2Liq,Tick,243,192,51,-51,147400,147800,-3657,-2743,-12943,OK
27.781,FastM3,Tick,88,34,54,-54,147400,147800,-1086,11786,986,OK
27.781,WLowBuy,Tick,154,55,99,-99,147400,147800,4174,32926,13126,OK
27.781,FastM2,Tick,101,40,61,-61,147400,147800,-1367,14367,2167,OK
27.781,WLiq,Tick,154,55,99,-99,147400,147800,5579,23621,3821,OK
27.781,WLowBuy2,Tick,154,55,99,-99,147400,147800,3071,27229,7429,OK
27.781,allinM,Tick,136,80,56,-56,147400,147800,-354,21954,10754,OK
28.031,FastM2Liq,Tick,243,192,51,-51,147200,147800,-3657,-2743,-12943,OK
28.031,FastM3,Tick,88,34,54,-54,147200,147800,-1086,11786,986,OK
28.031,WLowBuy,Tick,154,55,99,-99,147200,147800,4174,32926,13126,OK
28.031,FastM2,Tick,101,40,61,-61,147200,147800,-1367,14367,2167,OK
28.031,WLiq,Tick,154,55,99,-99,147200,147800,5579,23621,3821,OK
28.031,WLowBuy2,Tick,154,55,99,-99,147200,147800,3071,27229,7429,OK
28.031,allinM,Tick,136,80,56,-56,147200,147800,-354,21954,10754,OK
28.219,FastM2Liq,Tick,243,192,51,-51,147200,147800,-3657,-2743,-12943,OK
28.219,FastM3,Tick,88,34,54,-54,147200,147800,-1086,11786,986,OK
28.219,WLowBuy,Tick,154,55,99,-99,147200,147800,4174,32926,13126,OK
28.219,FastM2,Tick,101,40,61,-61,147200,147800,-1367,14367,2167,OK
28.219,WLiq,Tick,154,55,99,-99,147200,147800,5579,23621,3821,OK
28.219,WLowBuy2,Tick,154,55,99,-99,147200,147800,3071,27229,7429,OK
28.219,allinM,Tick,136,80,56,-56,147200,147800,-354,21954,10754,OK
28.469,FastM2Liq,Tick,243,208,35,-35,147700,147800,-3893,-2507,-6007,OK
28.469,FastM3,Tick,88,34,54,-54,147700,147800,-1086,11786,6386,OK
28.469,WLowBuy,Tick,154,55,99,-99,147700,147800,4174,32926,23026,OK
28.469,FastM2,Tick,101,40,61,-61,147700,147800,-1367,14367,8267,OK
28.469,WLiq,Tick,154,55,99,-99,147700,147800,5579,23621,13721,OK
28.469,WLowBuy2,Tick,154,55,99,-99,147700,147800,3071,27229,17329,OK
28.469,allinM,Tick,136,80,56,-56,147700,147800,-354,21954,16354,OK
28.766,FastM2Liq,Tick,243,208,35,-35,147700,147600,-3893,-2507,993,OK
28.766,FastM3,Tick,88,34,54,-54,147700,147600,-1086,11786,17186,OK
28.766,WLowBuy,Tick,154,55,99,-99,147700,147600,4174,32926,42826,OK
28.766,FastM2,Tick,101,40,61,-61,147700,147600,-1367,14367,20467,OK
28.766,WLiq,Tick,154,55,99,-99,147700,147600,5579,23621,33521,OK
28.766,WLowBuy2,Tick,154,55,99,-99,147700,147600,3071,27229,37129,OK
28.766,allinM,Tick,136,80,56,-56,147700,147600,-354,21954,27554,OK
28.969,FastM2Liq,Tick,243,208,35,-35,147700,147600,-3893,-2507,993,OK
28.969,FastM3,Tick,88,34,54,-54,147700,147600,-1086,11786,17186,OK
28.969,WLowBuy,Tick,154,55,99,-99,147700,147600,4174,32926,42826,OK
28.969,FastM2,Tick,101,40,61,-61,147700,147600,-1367,14367,20467,OK
28.969,WLiq,Tick,154,55,99,-99,147700,147600,5579,23621,33521,OK
28.969,WLowBuy2,Tick,154,55,99,-99,147700,147600,3071,27229,37129,OK
28.969,allinM,Tick,136,80,56,-56,147700,147600,-354,21954,27554,OK
29.281,FastM2Liq,Tick,243,208,35,-35,147700,147600,-3893,-2507,993,OK
29.281,FastM3,Tick,88,34,54,-54,147700,147600,-1086,11786,17186,OK
29.281,WLowBuy,Tick,154,55,99,-99,147700,147600,4174,32926,42826,OK
29.281,FastM2,Tick,101,40,61,-61,147700,147600,-1367,14367,20467,OK
29.281,WLiq,Tick,154,55,99,-99,147700,147600,5579,23621,33521,OK
29.281,WLowBuy2,Tick,154,55,99,-99,147700,147600,3071,27229,37129,OK
29.281,allinM,Tick,136,80,56,-56,147700,147600,-354,21954,27554,OK
29.531,FastM2Liq,Tick,243,208,35,-35,147700,147600,-3893,-2507,993,OK
29.531,FastM3,Tick,88,34,54,-54,147700,147600,-1086,11786,17186,OK
29.531,WLowBuy,Tick,154,55,99,-99,147700,147600,4174,32926,42826,OK
29.531,FastM2,Tick,101,40,61,-61,147700,147600,-1367,14367,20467,OK
29.531,WLiq,Tick,154,55,99,-99,147700,147600,5579,23621,33521,OK
29.531,WLowBuy2,Tick,154,55,99,-99,147700,147600,3071,27229,37129,OK
29.531,allinM,Tick,136,80,56,-56,147700,147600,-354,21954,27554,OK
29.781,FastM2Liq,Tick,243,208,35,-35,147700,147600,-3893,-2507,993,OK
29.781,FastM3,Tick,88,34,54,-54,147700,147600,-1086,11786,17186,OK
29.781,WLowBuy,Tick,154,55,99,-99,147700,147600,4174,32926,42826,OK
29.781,FastM2,Tick,101,40,61,-61,147700,147600,-1367,14367,20467,OK
29.781,WLiq,Tick,154,75,79,-79,147700,147600,6170,29030,36930,OK
29.781,WLowBuy2,Tick,154,55,99,-99,147700,147600,3071,27229,37129,OK
29.781,allinM,Tick,136,116,20,-20,147700,147600,709,31691,33691,OK
30.047,FastM2Liq,Tick,243,240,3,-3,147500,147600,-4365,-435,-735,OK
30.047,FastM3,Tick,88,34,54,-54,147500,147600,-1086,11786,6386,OK
30.047,WLowBuy,Tick,154,55,99,-99,147500,147600,4174,32926,23026,OK
30.047,FastM2,Tick,101,40,61,-61,147500,147600,-1367,14367,8267,OK
30.047,WLiq,Tick,154,75,79,-79,147500,147600,6170,29030,21130,OK
30.047,WLowBuy2,Tick,154,55,99,-99,147500,147600,3071,27229,17329,OK
30.047,allinM,Tick,136,116,20,-20,147500,147600,709,31691,29691,OK
30.297,FastM2Liq,Tick,259,240,19,-19,147100,147600,-4600,3000,-800,OK
30.297,FastM3,Tick,88,34,54,-54,147100,147600,-1086,11786,986,OK
30.297,WLowBuy,Tick,154,55,99,-99,147100,147600,4174,32926,13126,OK
30.297,FastM2,Tick,101,40,61,-61,147100,147600,-1367,14367,2167,OK
30.297,WLiq,Tick,154,75,79,-79,147100,147600,6170,29030,13230,OK
30.297,WLowBuy2,Tick,154,55,99,-99,147100,147600,3071,27229,7429,OK
30.297,allinM,Tick,163,116,47,-47,147100,147600,312,37488,28088,OK
30.5,FastM2Liq,Tick,259,240,19,-19,147100,147600,-4600,3000,-800,OK
30.5,FastM3,Tick,88,34,54,-54,147100,147600,-1086,11786,986,OK
30.5,WLowBuy,Tick,154,55,99,-99,147100,147600,4174,32926,13126,OK
30.5,FastM2,Tick,101,40,61,-61,147100,147600,-1367,14367,2167,OK
30.5,WLiq,Tick,154,75,79,-79,147100,147600,6170,29030,13230,OK
30.5,WLowBuy2,Tick,154,55,99,-99,147100,147600,3071,27229,7429,OK
30.5,allinM,Tick,163,116,47,-47,147100,147600,312,37488,28088,OK
30.734,FastM2Liq,Tick,259,240,19,-19,147100,147400,-4600,3000,-800,OK
30.734,FastM3,Tick,88,34,54,-54,147100,147400,-1086,11786,986,OK
30.734,WLowBuy,Tick,154,55,99,-99,147100,147400,4174,32926,13126,OK
30.734,FastM2,Tick,101,40,61,-61,147100,147400,-1367,14367,2167,OK
30.734,WLiq,Tick,154,75,79,-79,147100,147400,6170,29030,13230,OK
30.734,WLowBuy2,Tick,154,55,99,-99,147100,147400,3071,27229,7429,OK
30.734,allinM,Tick,163,116,47,-47,147100,147400,312,37488,28088,OK
31.0,FastM2Liq,Tick,259,240,19,-19,147100,147400,-4600,3000,-800,OK
31.0,FastM3,Tick,88,34,54,-54,147100,147400,-1086,11786,986,OK
31.0,WLowBuy,Tick,154,55,99,-99,147100,147400,4174,32926,13126,OK
31.0,FastM2,Tick,101,40,61,-61,147100,147400,-1367,14367,2167,OK
31.0,WLiq,Tick,154,75,79,-79,147100,147400,6170,29030,13230,OK
31.0,WLowBuy2,Tick,154,55,99,-99,147100,147400,3071,27229,7429,OK
31.0,allinM,Tick,163,116,47,-47,147100,147400,312,37488,28088,OK
31.281,FastM2Liq,Tick,259,240,19,-19,147100,147400,-4600,3000,-800,OK
31.281,FastM3,Tick,88,34,54,-54,147100,147400,-1086,11786,986,OK
31.281,WLowBuy,Tick,154,55,99,-99,147100,147400,4174,32926,13126,OK
31.281,FastM2,Tick,101,40,61,-61,147100,147400,-1367,14367,2167,OK
31.281,WLiq,Tick,154,75,79,-79,147100,147400,6170,29030,13230,OK
31.281,WLowBuy2,Tick,154,55,99,-99,147100,147400,3071,27229,7429,OK
31.281,allinM,Tick,163,116,47,-47,147100,147400,312,37488,28088,OK
31.516,FastM2Liq,Tick,259,240,19,-19,147100,147400,-4600,3000,-800,OK
31.516,FastM3,Tick,88,34,54,-54,147100,147400,-1086,11786,986,OK
31.516,WLowBuy,Tick,154,55,99,-99,147100,147400,4174,32926,13126,OK
31.516,FastM2,Tick,101,40,61,-61,147100,147400,-1367,14367,2167,OK
31.516,WLiq,Tick,154,75,79,-79,147100,147400,6170,29030,13230,OK
31.516,WLowBuy2,Tick,154,55,99,-99,147100,147400,3071,27229,7429,OK
31.516,allinM,Tick,163,116,47,-47,147100,147400,312,37488,28088,OK
31.719,FastM2Liq,Tick,259,272,-13,13,147500,147400,-5072,-6128,-7428,OK
31.719,FastM3,Tick,88,34,54,-54,147500,147400,-1086,11786,17186,OK
31.719,WLowBuy,Tick,154,55,99,-99,147500,147400,4174,32926,42826,OK
31.719,FastM2,Tick,101,40,61,-61,147500,147400,-1367,14367,20467,OK
31.719,WLiq,Tick,169,75,94,-94,147500,147400,6612,30088,39488,OK
31.719,WLowBuy2,Tick,154,55,99,-99,147500,147400,3071,27229,37129,OK
31.719,allinM,Tick,180,116,64,-64,147500,147400,814,38686,45086,OK
31.969,FastM2Liq,Tick,273,272,1,-1,147500,147400,-5278,-4522,-4422,OK
31.969,FastM3,Tick,88,34,54,-54,147500,147400,-1086,11786,17186,OK
31.969,WLowBuy,Tick,154,55,99,-99,147500,147400,4174,32926,42826,OK
31.969,FastM2,Tick,101,40,61,-61,147500,147400,-1367,14367,20467,OK
31.969,WLiq,Tick,169,75,94,-94,147500,147400,6612,30088,39488,OK
31.969,WLowBuy2,Tick,154,55,99,-99,147500,147400,3071,27229,37129,OK
31.969,allinM,Tick,180,116,64,-64,147500,147400,814,38686,45086,OK
32.297,FastM2Liq,Tick,273,272,1,-1,147500,147400,-5278,-4522,-4422,OK
32.297,FastM3,Tick,88,34,54,-54,147500,147400,-1086,11786,17186,OK
32.297,WLowBuy,Tick,154,55,99,-99,147500,147400,4174,32926,42826,OK
32.297,FastM2,Tick,101,40,61,-61,147500,147400,-1367,14367,20467,OK
32.297,WLiq,Tick,169,75,94,-94,147500,147400,6612,30088,39488,OK
32.297,WLowBuy2,Tick,154,55,99,-99,147500,147400,3071,27229,37129,OK
32.297,allinM,Tick,180,116,64,-64,147500,147400,814,38686,45086,OK
32.469,FastM2Liq,Tick,273,272,1,-1,147500,147400,-5278,-4522,-4422,OK
32.469,FastM3,Tick,88,34,54,-54,147500,147400,-1086,11786,17186,OK
32.469,WLowBuy,Tick,154,55,99,-99,147500,147400,4174,32926,42826,OK
32.469,FastM2,Tick,101,40,61,-61,147500,147400,-1367,14367,20467,OK
32.469,WLiq,Tick,169,75,94,-94,147500,147400,6612,30088,39488,OK
32.469,WLowBuy2,Tick,154,55,99,-99,147500,147400,3071,27229,37129,OK
32.469,allinM,Tick,180,116,64,-64,147500,147400,814,38686,45086,OK
32.703,FastM2Liq,Tick,273,272,1,-1,147500,147600,-5278,-4522,-4622,OK
32.703,FastM3,Tick,88,34,54,-54,147500,147600,-1086,11786,6386,OK
32.703,WLowBuy,Tick,154,55,99,-99,147500,147600,4174,32926,23026,OK
32.703,FastM2,Tick,101,40,61,-61,147500,147600,-1367,14367,8267,OK
32.703,WLiq,Tick,169,75,94,-94,147500,147600,6612,30088,20688,OK
32.703,WLowBuy2,Tick,154,55,99,-99,147500,147600,3071,27229,17329,OK
32.703,allinM,Tick,180,116,64,-64,147500,147600,814,38686,32286,OK
33.0,FastM2Liq,Tick,273,272,1,-1,147500,147600,-5278,-4522,-4622,OK
33.0,FastM3,Tick,88,34,54,-54,147500,147600,-1086,11786,6386,OK
33.0,WLowBuy,Tick,154,55,99,-99,147500,147600,4174,32926,23026,OK
33.0,FastM2,Tick,101,40,61,-61,147500,147600,-1367,14367,8267,OK
33.0,WLiq,Tick,169,75,94,-94,147500,147600,6612,30088,20688,OK
33.0,WLowBuy2,Tick,154,55,99,-99,147500,147600,3071,27229,17329,OK
33.0,allinM,Tick,180,116,64,-64,147500,147600,814,38686,32286,OK
33.297,FastM2Liq,Tick,307,272,35,-35,147500,147600,-5780,-14220,-17720,OK
33.297,FastM3,Tick,88,34,54,-54,147500,147600,-1086,11786,6386,OK
33.297,WLowBuy,Tick,154,55,99,-99,147500,147600,4174,32926,23026,OK
33.297,FastM2,Tick,101,40,61,-61,147500,147600,-1367,14367,8267,OK
33.297,WLiq,Tick,169,75,94,-94,147500,147600,6612,30088,20688,OK
33.297,WLowBuy2,Tick,154,55,99,-99,147500,147600,3071,27229,17329,OK
33.297,allinM,Tick,180,150,30,-30,147500,147600,1817,41083,38083,OK
33.5,FastM2Liq,Tick,307,272,35,-35,147500,147600,-5780,-14220,-17720,OK
33.5,FastM3,Tick,88,34,54,-54,147500,147600,-1086,11786,6386,OK
33.5,WLowBuy,Tick,154,55,99,-99,147500,147600,4174,32926,23026,OK
33.5,FastM2,Tick,101,40,61,-61,147500,147600,-1367,14367,8267,OK
33.5,WLiq,Tick,169,75,94,-94,147500,147600,6612,30088,20688,OK
33.5,WLowBuy2,Tick,154,55,99,-99,147500,147600,3071,27229,17329,OK
33.5,allinM,Tick,180,150,30,-30,147500,147600,1817,41083,38083,OK
33.781,FastM2Liq,Tick,339,272,67,-67,147100,147600,-6250,-10550,-23950,OK
33.781,FastM3,Tick,88,34,54,-54,147100,147600,-1086,11786,986,OK
33.781,WLowBuy,Tick,154,55,99,-99,147100,147600,4174,32926,13126,OK
33.781,FastM2,Tick,101,40,61,-61,147100,147600,-1367,14367,2167,OK
33.781,WLiq,Tick,169,75,94,-94,147100,147600,6612,30088,11288,OK
33.781,WLowBuy2,Tick,154,55,99,-99,147100,147600,3071,27229,7429,OK
33.781,allinM,Tick,183,150,33,-33,147100,147600,1773,41427,34827,OK
34.0,FastM2Liq,Tick,355,272,83,-83,147100,147600,-6485,-8715,-25315,OK
34.0,FastM3,Tick,88,34,54,-54,147100,147600,-1086,11786,986,OK
34.0,WLowBuy,Tick,154,55,99,-99,147100,147600,4174,32926,13126,OK
34.0,FastM2,Tick,101,40,61,-61,147100,147600,-1367,14367,2167,OK
34.0,WLiq,Tick,169,75,94,-94,147100,147600,6612,30088,11288,OK
34.0,WLowBuy2,Tick,154,55,99,-99,147100,147600,3071,27229,7429,OK
34.0,allinM,Tick,249,150,99,-99,147100,147600,1684,48116,28316,OK
34.297,FastM2Liq,Tick,355,272,83,-83,147100,147200,-6485,-8715,-17015,OK
34.297,FastM3,Tick,88,34,54,-54,147100,147200,-1086,11786,6386,OK
34.297,WLowBuy,Tick,154,55,99,-99,147100,147200,4174,32926,23026,OK
34.297,FastM2,Tick,101,40,61,-61,147100,147200,-1367,14367,8267,OK
34.297,WLiq,Tick,169,75,94,-94,147100,147200,6612,30088,20688,OK
34.297,WLowBuy2,Tick,154,55,99,-99,147100,147200,3071,27229,17329,OK
34.297,allinM,Tick,249,150,99,-99,147100,147200,1684,48116,38216,OK
34.516,FastM2Liq,Tick,355,272,83,-83,147100,147200,-6485,-8715,-17015,OK
34.516,FastM3,Tick,88,34,54,-54,147100,147200,-1086,11786,6386,OK
34.516,WLowBuy,Tick,154,55,99,-99,147100,147200,4174,32926,23026,OK
34.516,FastM2,Tick,101,40,61,-61,147100,147200,-1367,14367,8267,OK
34.516,WLiq,Tick,169,75,94,-94,147100,147200,6612,30088,20688,OK
34.516,WLowBuy2,Tick,154,55,99,-99,147100,147200,3071,27229,17329,OK
34.516,allinM,Tick,249,150,99,-99,147100,147200,1684,48116,38216,OK
34.75,FastM2Liq,Tick,355,272,83,-83,146900,147200,-6485,-8715,-25315,OK
34.75,FastM3,Tick,88,34,54,-54,146900,147200,-1086,11786,986,OK
34.75,WLowBuy,Tick,154,55,99,-99,146900,147200,4174,32926,13126,OK
34.75,FastM2,Tick,101,40,61,-61,146900,147200,-1367,14367,2167,OK
34.75,WLiq,Tick,169,75,94,-94,146900,147200,6612,30088,11288,OK
34.75,WLowBuy2,Tick,154,55,99,-99,146900,147200,3071,27229,7429,OK
34.75,allinM,Tick,249,150,99,-99,146900,147200,1684,48116,28316,OK
35.0,FastM2Liq,Tick,355,272,83,-83,146900,147200,-6485,-8715,-25315,OK
35.0,FastM3,Tick,88,34,54,-54,146900,147200,-1086,11786,986,OK
35.0,WLowBuy,Tick,154,55,99,-99,146900,147200,4174,32926,13126,OK
35.0,FastM2,Tick,101,40,61,-61,146900,147200,-1367,14367,2167,OK
35.0,WLiq,Tick,169,75,94,-94,146900,147200,6612,30088,11288,OK
35.0,WLowBuy2,Tick,154,55,99,-99,146900,147200,3071,27229,7429,OK
35.0,allinM,Tick,249,150,99,-99,146900,147200,1684,48116,28316,OK
35.25,FastM2Liq,Tick,355,272,83,-83,146900,147300,-6485,-8715,-25315,OK
35.25,FastM3,Tick,88,34,54,-54,146900,147300,-1086,11786,986,OK
35.25,WLowBuy,Tick,154,55,99,-99,146900,147300,4174,32926,13126,OK
35.25,FastM2,Tick,101,40,61,-61,146900,147300,-1367,14367,2167,OK
35.25,WLiq,Tick,169,75,94,-94,146900,147300,6612,30088,11288,OK
35.25,WLowBuy2,Tick,154,55,99,-99,146900,147300,3071,27229,7429,OK
35.25,allinM,Tick,249,150,99,-99,146900,147300,1684,48116,28316,OK
35.469,FastM2Liq,Tick,355,272,83,-83,146900,147400,-6485,-8715,-25315,OK
35.469,FastM3,Tick,88,34,54,-54,146900,147400,-1086,11786,986,OK
35.469,WLowBuy,Tick,154,55,99,-99,146900,147400,4174,32926,13126,OK
35.469,FastM2,Tick,101,40,61,-61,146900,147400,-1367,14367,2167,OK
35.469,WLiq,Tick,169,75,94,-94,146900,147400,6612,30088,11288,OK
35.469,WLowBuy2,Tick,154,55,99,-99,146900,147400,3071,27229,7429,OK
35.469,allinM,Tick,249,150,99,-99,146900,147400,1684,48116,28316,OK
35.703,FastM2Liq,Tick,355,272,83,-83,146900,147000,-6485,-8715,-17015,OK
35.703,FastM3,Tick,88,34,54,-54,146900,147000,-1086,11786,6386,OK
35.703,WLowBuy,Tick,154,55,99,-99,146900,147000,4174,32926,23026,OK
35.703,FastM2,Tick,101,40,61,-61,146900,147000,-1367,14367,8267,OK
35.703,WLiq,Tick,169,75,94,-94,146900,147000,6612,30088,20688,OK
35.703,WLowBuy2,Tick,154,55,99,-99,146900,147000,3071,27229,17329,OK
35.703,allinM,Tick,249,150,99,-99,146900,147000,1684,48116,38216,OK
36.0,FastM2Liq,Tick,355,272,83,-83,146900,147000,-6485,-8715,-17015,OK
36.0,FastM3,Tick,88,34,54,-54,146900,147000,-1086,11786,6386,OK
36.0,WLowBuy,Tick,154,55,99,-99,146900,147000,4174,32926,23026,OK
36.0,FastM2,Tick,101,40,61,-61,146900,147000,-1367,14367,8267,OK
36.0,WLiq,Tick,169,75,94,-94,146900,147000,6612,30088,20688,OK
36.0,WLowBuy2,Tick,154,55,99,-99,146900,147000,3071,27229,17329,OK
