Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
174.782,auto,Tick,915,936,-21,21,151000,150600,15867,-57267,-63567,OK
175.063,auto,Tick,925,936,-11,11,150800,150600,16169,-59569,-61769,OK
175.266,auto,Tick,935,936,-1,1,150800,150600,16471,-61871,-62071,OK
175.532,auto,Tick,935,936,-1,1,150800,150600,16471,-61871,-62071,OK
175.703,auto,Tick,935,936,-1,1,150800,150600,16471,-61871,-62071,OK
176.0,auto,Tick,935,936,-1,1,150800,150600,16471,-61871,-62071,OK
176.219,auto,Tick,935,936,-1,1,150800,150600,16471,-61871,-62071,OK
176.516,auto,Tick,945,936,9,-9,150700,150600,16320,-62720,-61820,OK
176.797,auto,Tick,945,936,9,-9,150700,150600,16320,-62720,-61820,OK
177.0,auto,Tick,945,936,9,-9,150700,150600,16320,-62720,-61820,OK
177.25,auto,Tick,945,936,9,-9,150700,150600,16320,-62720,-61820,OK
177.563,auto,Tick,945,946,-1,1,151200,150600,16169,-62569,-62869,OK
177.797,auto,Tick,945,946,-1,1,151200,150300,16169,-62569,-62869,OK
178.032,auto,Tick,945,946,-1,1,151200,150300,16169,-62569,-62869,OK
178.297,auto,Tick,945,946,-1,1,151200,150300,16169,-62569,-62869,OK
178.469,auto,Tick,945,946,-1,1,151200,150200,16169,-62569,-62869,OK
178.703,auto,Tick,945,956,-11,11,150400,150200,16470,-60870,-63070,OK
179.047,auto,Tick,945,966,-21,21,150400,150200,16771,-59171,-63371,OK
179.282,auto,Tick,945,966,-21,21,150400,150200,16771,-59171,-63371,OK
179.469,auto,Tick,945,966,-21,21,150400,149900,16771,-59171,-65471,OK
179.813,auto,Tick,945,966,-21,21,150400,149900,16771,-59171,-65471,OK
180.047,auto,Tick,945,976,-31,21,150400,149800,16621,1442979,-64321,OK
180.266,auto,Tick,954,976,-22,22,150100,149800,16486,-59486,-66086,OK
180.547,auto,Tick,954,976,-22,22,150100,149800,16486,-59486,-66086,OK
180.719,auto,Tick,954,976,-22,22,150100,149900,16486,-59486,-63886,OK
181.0,auto,Tick,954,976,-22,22,150100,149900,16486,-59486,-63886,OK
181.203,auto,Tick,954,976,-22,22,150100,149900,16486,-59486,-63886,OK
181.516,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
181.703,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
182.0,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
182.266,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
182.485,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
182.797,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
183.0,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
183.297,auto,Tick,964,976,-12,12,149700,149900,16336,-63336,-60936,OK
183.485,auto,Tick,964,976,-12,12,149700,150000,16336,-63336,-59736,OK
183.703,auto,Tick,974,976,-2,2,150100,150000,16186,-65186,-65386,OK
184.0,auto,Tick,977,976,1,-1,150100,150000,16141,-65441,-65341,OK
184.266,auto,Tick,977,976,1,-1,150100,149700,16141,-65441,-65241,OK
184.516,auto,Tick,987,976,11,-1,149700,149700,15991,-1562291,-65291,OK
184.782,auto,Tick,997,976,21,-21,149700,149700,16290,-63590,-63590,OK
185.0,auto,Tick,997,976,21,-21,149700,150000,16290,-63590,-69890,OK
185.25,auto,Tick,997,976,21,-21,149700,150000,16290,-63590,-69890,OK
185.469,auto,Tick,997,976,21,-21,149700,150000,16290,-63590,-69890,OK
185.766,auto,Tick,997,976,21,-21,149700,150000,16290,-63590,-69890,OK
186.047,auto,Tick,997,976,21,-21,149700,150000,16290,-63590,-69890,OK
186.25,auto,Tick,997,976,21,-21,149700,149800,16290,-63590,-65690,OK
186.516,auto,Tick,997,986,11,-11,149600,149800,16589,-65889,-68089,OK
186.75,auto,Tick,997,986,11,-11,149600,149800,16589,-65889,-68089,OK
187.0,auto,Tick,1007,986,21,-21,149700,149800,16888,-65188,-67288,OK
187.203,auto,Tick,1007,986,21,-21,149700,149800,16888,-65188,-67288,OK
187.547,auto,Tick,1007,986,21,-21,149700,150000,16888,-65188,-71488,OK
187.797,auto,Tick,1017,986,31,-31,149700,150000,17187,-62487,-71787,OK
187.953,auto,Tick,1027,986,41,-41,149700,150000,17486,-59786,-72086,OK
188.297,auto,Tick,1033,986,47,-47,149700,150100,17396,-56096,-70196,OK
188.547,auto,Tick,1033,996,37,-37,149700,150100,17246,-62946,-74046,OK
188.75,auto,Tick,1033,996,37,-37,149700,150100,17246,-62946,-74046,OK
188.985,auto,Tick,1033,996,37,-37,149700,150200,17246,-62946,-74046,OK
189.266,auto,Tick,1033,996,37,-37,149700,150200,17246,-62946,-74046,OK
189.547,auto,Tick,1043,996,47,-47,150100,150200,17096,-60796,-65496,OK
189.797,auto,Tick,1043,996,47,-47,150100,150200,17096,-60796,-65496,OK
190.0,auto,Tick,1053,996,57,-57,150000,150200,17396,-58096,-69496,OK
190.203,auto,Tick,1053,996,57,-57,150000,150300,17396,-58096,-75196,OK
190.547,auto,Tick,1053,996,57,-57,150000,150300,17396,-58096,-75196,OK
190.797,auto,Tick,1053,996,57,-57,150000,150300,17396,-58096,-75196,OK
191.063,auto,Tick,1053,996,57,-57,149500,150300,17396,-58096,-75196,OK
191.266,auto,Tick,1053,996,57,-57,149500,150400,17396,-58096,-75196,OK
191.485,auto,Tick,1063,996,67,-67,150000,150700,17696,-52396,-72496,OK
191.797,auto,Tick,1063,996,67,-67,150000,150800,17696,-52396,-72496,OK
192.047,auto,Tick,1063,1006,57,-57,150200,150800,17996,-58696,-75796,OK
192.297,auto,Tick,1063,1006,57,-57,150200,150700,17996,-58696,-75796,OK
192.5,auto,Tick,1063,1006,57,-57,150200,150700,17996,-58696,-75796,OK
192.735,auto,Tick,1063,1006,57,-57,150300,150700,17996,-58696,-75796,OK
193.047,auto,Tick,1073,1006,67,-67,150200,150500,17846,-55546,-75646,OK
193.313,auto,Tick,1073,1016,57,-57,150200,150500,18146,-60846,-77946,OK
193.5,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
193.735,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
193.969,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
194.219,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
194.547,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
194.797,auto,Tick,1073,1026,47,-47,150000,150500,18446,-66146,-80246,OK
194.969,auto,Tick,1073,1026,47,-47,150000,150600,18446,-66146,-80246,OK
195.235,auto,Tick,1073,1026,47,-47,150000,150600,18446,-66146,-80246,OK
195.516,auto,Tick,1073,1026,47,-47,150000,150600,18446,-66146,-80246,OK
195.766,auto,Tick,1073,1026,47,-47,150000,150600,18446,-66146,-80246,OK
196.047,auto,Tick,1073,1026,47,-47,150000,150600,18446,-66146,-80246,OK
196.297,auto,Tick,1083,1026,57,-47,149800,150600,18296,-1563996,-75096,OK
196.532,auto,Tick,1083,1026,57,-57,149800,150600,18296,-61996,-79096,OK
196.735,auto,Tick,1083,1026,57,-57,149800,150100,18296,-61996,-79096,OK
196.969,auto,Tick,1083,1026,57,-57,149800,150000,18296,-61996,-73396,OK
197.266,auto,Tick,1083,1036,47,-47,149500,150000,18595,-67295,-81395,OK
197.547,auto,Tick,1083,1046,37,-37,149500,150000,18894,-71594,-82694,OK
197.735,auto,Tick,1083,1046,37,-37,149500,149800,18894,-71594,-82694,OK
198.016,auto,Tick,1083,1046,37,-37,149500,149700,18894,-71594,-78994,OK
198.25,auto,Tick,1083,1056,27,-27,149500,149700,19193,-74893,-80293,OK
198.516,auto,Tick,1083,1066,17,-17,149500,149500,19492,-77192,-77192,OK
198.735,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
199.0,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
199.282,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
199.485,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
199.75,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
200.0,auto,Tick,1083,1076,7,-7,149500,149500,19791,-79491,-79491,OK
200.266,auto,Tick,1083,1076,7,-7,149500,149600,19791,-79491,-80191,OK
200.469,auto,Tick,1083,1080,3,-3,149700,149600,19731,-79431,-79131,OK
200.719,auto,Tick,1083,1080,3,-3,149700,149600,19731,-79431,-79131,OK
201.016,auto,Tick,1083,1080,3,-3,149700,149600,19731,-79431,-79131,OK
201.203,auto,Tick,1083,1090,-7,-3,149900,149600,19581,1418719,-78681,OK
201.516,auto,Tick,1083,1090,-7,7,149900,149800,19581,-79281,-79981,OK
201.813,auto,Tick,1093,1090,3,-3,149300,150000,19836,-80336,-81236,OK
202.016,auto,Tick,1093,1090,3,-3,149300,150000,19836,-80336,-81236,OK
202.266,auto,Tick,1093,1090,3,-3,149300,150200,19836,-80336,-81236,OK
202.547,auto,Tick,1093,1090,3,-3,149300,150200,19836,-80336,-81236,OK
202.797,auto,Tick,1103,1090,13,-13,150500,150600,20137,-80637,-81937,OK
203.0,auto,Tick,1113,1090,23,-23,150500,150600,20438,-79938,-82238,OK
203.25,auto,Tick,1113,1090,23,-23,150500,150600,20438,-79938,-82238,OK
203.5,auto,Tick,1113,1090,23,-23,150500,150600,20438,-79938,-82238,OK
203.735,auto,Tick,1113,1090,23,-23,150500,150600,20438,-79938,-82238,OK
204.016,auto,Tick,1123,1090,33,-23,150200,150600,20288,-1581788,-85688,OK
204.203,auto,Tick,1123,1090,33,-33,150200,150600,20288,-77788,-87688,OK
204.516,auto,Tick,1123,1090,33,-33,150200,150600,20288,-77788,-87688,OK
204.797,auto,Tick,1123,1090,33,-33,150200,150600,20288,-77788,-87688,OK
204.969,auto,Tick,1132,1090,42,-42,149800,150100,20153,-75853,-88453,OK
205.266,auto,Tick,1132,1100,32,-32,149700,149700,20452,-78152,-78152,OK
205.547,auto,Tick,1132,1110,22,-22,150400,149700,20302,-80002,-75602,OK
205.703,auto,Tick,1132,1110,22,-22,150400,149700,20302,-80002,-75602,OK
206.063,auto,Tick,1132,1110,22,-22,150400,149800,20302,-80002,-73402,OK
206.282,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
206.5,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
206.797,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
207.0,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
207.313,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
207.453,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
207.797,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
207.985,auto,Tick,1132,1130,2,-2,149700,149800,20451,-85151,-85351,OK
208.25,auto,Tick,1142,1130,12,-12,149200,149800,20301,-85001,-88601,OK
208.532,auto,Tick,1142,1140,2,-2,149800,149800,20151,-85851,-85851,OK
208.735,auto,Tick,1142,1140,2,-2,149800,149800,20151,-85851,-85851,OK
208.969,auto,Tick,1142,1140,2,-2,149800,149800,20151,-85851,-85851,OK
209.266,auto,Tick,1142,1140,2,-2,149800,149800,20151,-85851,-85851,OK
209.469,auto,Tick,1142,1140,2,-2,149800,149800,20151,-85851,-85851,OK
209.735,auto,Tick,1142,1150,-8,8,150300,149800,20001,-85701,-88101,OK
210.016,auto,Tick,1142,1150,-8,8,150300,149800,20001,-85701,-88101,OK
210.297,auto,Tick,1142,1150,-8,8,150300,149800,20001,-85701,-88101,OK
210.453,auto,Tick,1142,1150,-8,8,150300,149800,20001,-85701,-88101,OK
210.75,auto,Tick,1142,1150,-8,8,150300,149800,20001,-85701,-88101,OK
210.969,auto,Tick,1142,1160,-18,18,150400,149900,19851,-84551,-89951,OK
211.297,auto,Tick,1142,1169,-27,27,150200,149900,20121,-82121,-90221,OK
211.5,auto,Tick,1142,1169,-27,27,150200,149900,20121,-82121,-90221,OK
211.735,auto,Tick,1152,1169,-17,17,149900,149600,19971,-87971,-91371,OK
211.953,auto,Tick,1162,1169,-7,7,149100,149600,19821,-89821,-88421,OK
212.25,auto,Tick,1162,1169,-7,7,149100,149700,19821,-89821,-88421,OK
212.485,auto,Tick,1162,1169,-7,7,149100,149700,19821,-89821,-88421,OK
212.75,auto,Tick,1162,1179,-17,17,150200,149700,19671,-88671,-92071,OK
213.016,auto,Tick,1162,1179,-17,17,150200,149700,19671,-88671,-92071,OK
213.25,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
213.547,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
213.766,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
213.953,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
214.297,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
214.5,auto,Tick,1162,1179,-17,17,150200,149300,19671,-88671,-92071,OK
214.813,auto,Tick,1162,1179,-17,17,150200,149600,19671,-88671,-92071,OK
214.953,auto,Tick,1162,1179,-17,17,150200,149600,19671,-88671,-92071,OK
215.266,auto,Tick,1162,1179,-17,17,150200,149600,19671,-88671,-92071,OK
215.453,auto,Tick,1162,1179,-17,17,150200,149600,19671,-88671,-92071,OK
215.75,auto,Tick,1162,1179,-17,17,150200,149600,19671,-88671,-92071,OK
215.969,auto,Tick,1168,1179,-11,17,149500,149600,19581,-985581,-86881,OK
216.203,auto,Tick,1168,1179,-11,11,149500,149600,19581,-89781,-88681,OK
216.532,auto,Tick,1168,1179,-11,11,149500,149700,19581,-89781,-87581,OK
216.703,auto,Tick,1178,1179,-1,1,149700,149700,19880,-89080,-89080,OK
216.969,auto,Tick,1188,1179,9,-9,149100,150000,19865,-89165,-91865,OK
217.219,auto,Tick,1198,1179,19,-19,149500,150000,20164,-85464,-91164,OK
217.469,auto,Tick,1208,1179,29,-29,149500,150100,20463,-81763,-90463,OK
217.703,auto,Tick,1208,1179,29,-29,149500,150100,20463,-81763,-90463,OK
218.047,auto,Tick,1208,1179,29,-29,149500,149900,20463,-81763,-90463,OK
218.266,auto,Tick,1208,1179,29,-29,149500,149900,20463,-81763,-90463,OK
218.469,auto,Tick,1208,1179,29,-29,149500,149900,20463,-81763,-90463,OK
218.797,auto,Tick,1208,1179,29,-29,149500,149900,20463,-81763,-90463,OK
218.953,auto,Tick,1208,1179,29,-29,149500,149900,20463,-81763,-90463,OK
219.203,auto,Tick,1208,1189,19,-19,150500,149900,20313,-83613,-77913,OK
219.485,auto,Tick,1208,1199,9,-9,150400,149900,20163,-85463,-82763,OK
219.766,auto,Tick,1208,1199,9,-9,150400,149900,20163,-85463,-82763,OK
219.953,auto,Tick,1208,1209,-1,1,150500,149900,20013,-85313,-85613,OK
220.203,auto,Tick,1208,1209,-1,1,150500,149900,20013,-85313,-85613,OK
220.547,auto,Tick,1208,1209,-1,1,150500,149900,20013,-85313,-85613,OK
220.813,auto,Tick,1208,1209,-1,1,150500,150000,20013,-85313,-85613,OK
221.0,auto,Tick,1208,1219,-11,11,150500,150000,19863,-84163,-87463,OK
221.219,auto,Tick,1208,1219,-11,11,150500,150000,19863,-84163,-87463,OK
221.547,auto,Tick,1208,1219,-11,11,150500,150100,19863,-84163,-87463,OK
221.75,auto,Tick,1208,1219,-11,11,150500,150100,19863,-84163,-87463,OK
222.0,auto,Tick,1208,1219,-11,11,150500,150100,19863,-84163,-87463,OK
222.235,auto,Tick,1208,1219,-11,11,150500,150100,19863,-84163,-87463,OK
222.469,auto,Tick,1208,1219,-11,11,150500,150100,19863,-84163,-87463,OK
222.75,auto,Tick,1218,1219,-1,1,149500,150100,19713,-86013,-85713,OK
223.016,auto,Tick,1218,1219,-1,1,149500,150000,19713,-86013,-85713,OK
223.219,auto,Tick,1218,1219,-1,1,149500,150000,19713,-86013,-85713,OK
223.453,auto,Tick,1218,1219,-1,1,149500,150000,19713,-86013,-85713,OK
223.75,auto,Tick,1218,1229,-11,11,150300,150000,19563,-84863,-88163,OK
224.0,auto,Tick,1218,1239,-21,21,150400,150000,19864,-83164,-89464,OK
224.25,auto,Tick,1218,1245,-27,27,150400,150000,20044,-80944,-89044,OK
224.547,auto,Tick,1218,1245,-27,27,150400,150000,20044,-80944,-89044,OK
224.75,auto,Tick,1218,1245,-27,27,150400,149800,20044,-80944,-89044,OK
225.032,auto,Tick,1218,1255,-37,37,150100,149400,20344,-77244,-84644,OK
225.235,auto,Tick,1218,1255,-37,37,150100,149500,20344,-77244,-84644,OK
225.5,auto,Tick,1218,1255,-37,37,150100,149500,20344,-77244,-84644,OK
225.719,auto,Tick,1218,1255,-37,37,150100,149500,20344,-77244,-84644,OK
225.969,auto,Tick,1218,1255,-37,37,150100,149500,20344,-77244,-84644,OK
226.266,auto,Tick,1228,1255,-27,27,149300,149500,20194,-80094,-74694,OK
226.469,auto,Tick,1228,1255,-27,27,149300,149500,20194,-80094,-74694,OK
226.75,auto,Tick,1228,1265,-37,37,150300,149500,20044,-77944,-85344,OK
227.016,auto,Tick,1228,1265,-37,37,150300,149500,20044,-77944,-85344,OK
227.219,auto,Tick,1228,1265,-37,37,150300,149500,20044,-77944,-85344,OK
227.485,auto,Tick,1238,1265,-27,27,150400,150200,20345,-82245,-87645,OK
227.797,auto,Tick,1243,1265,-22,22,150500,150600,20495,-83395,-81195,OK
227.969,auto,Tick,1253,1265,-12,12,150600,150800,20796,-81696,-79296,OK
228.282,auto,Tick,1263,1265,-2,2,150600,150600,21097,-80997,-80997,OK
228.453,auto,Tick,1273,1265,8,-8,150600,150600,21398,-80298,-80298,OK
228.766,auto,Tick,1283,1265,18,-18,150600,150600,21699,-80599,-80599,OK
228.953,auto,Tick,1287,1265,22,-22,150500,150600,21639,-80139,-82339,OK
229.297,auto,Tick,1287,1265,22,-22,150500,150600,21639,-80139,-82339,OK
229.532,auto,Tick,1287,1265,22,-22,150500,150600,21639,-80139,-82339,OK
229.703,auto,Tick,1287,1265,22,-22,150500,150600,21639,-80139,-82339,OK
230.0,auto,Tick,1287,1265,22,-22,150500,150600,21639,-80139,-82339,OK
230.266,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
230.5,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
230.735,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
231.047,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
231.282,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
231.516,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
231.766,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
232.047,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
232.235,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
232.5,auto,Tick,1287,1265,22,-22,150600,150700,21639,-80139,-82339,OK
232.719,auto,Tick,1297,1265,32,-32,150600,150700,21940,-78440,-81640,OK
233.047,auto,Tick,1297,1265,32,-32,150600,150700,21940,-78440,-81640,OK
233.235,auto,Tick,1307,1265,42,-42,150700,151100,22242,-75242,-87842,OK
233.547,auto,Tick,1307,1265,42,-42,150700,151100,22242,-75242,-87842,OK
233.813,auto,Tick,1307,1265,42,-42,150700,151100,22242,-75242,-87842,OK
234.047,auto,Tick,1307,1265,42,-42,150700,151100,22242,-75242,-87842,OK
234.235,auto,Tick,1307,1265,42,-42,150700,151100,22242,-75242,-87842,OK
234.5,auto,Tick,1307,1265,42,-42,150700,151200,22242,-75242,-87842,OK
234.703,auto,Tick,1307,1265,42,-42,150700,151200,22242,-75242,-87842,OK
234.953,auto,Tick,1317,1265,52,-52,150800,151200,22544,-71544,-87144,OK
235.203,auto,Tick,1317,1275,42,-42,150900,151500,22393,-79393,-91993,OK
